transaction_id,account_id,timestamp,amount,merchant_category,location,is_fraud
TRX_0000310,ACC_0024,2025-09-21 13:20:34,93.26,Travel,Vantaa,0
TRX_0000311,ACC_0067,2025-09-15 05:19:00,82.71,Utility Bill,Helsinki,0
TRX_0000312,ACC_0461,2025-09-17 05:27:22,40.48,Groceries,Espoo,0
TRX_0000313,ACC_0498,2025-10-07 21:46:29,58.56,Travel,Vantaa,0
TRX_0000314,ACC_0248,2025-10-07 13:52:31,79.89,Gas Station,Espoo,0
TRX_0000315,ACC_0137,2025-09-21 16:31:30,75.03,Gas Station,Helsinki,0
TRX_0000316,ACC_0222,2025-10-11 19:01:34,61.54,Fast Food,Oulu,0
TRX_0000317,ACC_0153,2025-09-13 18:58:15,122.6,Travel,Tampere,0
TRX_0000318,ACC_0184,2025-10-01 08:43:52,162.14,Jewelry,Helsinki,0
TRX_0000319,ACC_0183,2025-10-06 05:26:05,82.04,Fast Food,Oulu,0
TRX_0000320,ACC_0024,2025-10-11 14:57:04,197.74,Online Retail,Oulu,0
TRX_0000321,ACC_0214,2025-09-12 03:21:21,20.74,Travel,Turku,0
TRX_0000322,ACC_0259,2025-09-15 06:44:38,67.08,Electronics,Helsinki,0
TRX_0000323,ACC_0098,2025-09-28 17:56:30,161.75,Fast Food,Tampere,0
TRX_0000324,ACC_0495,2025-09-19 02:32:43,76.7,Utility Bill,Oulu,0
TRX_0000325,ACC_0054,2025-09-16 15:26:11,125.81,Travel,Tampere,0
TRX_0000326,ACC_0089,2025-10-05 20:59:28,72.08,Jewelry,Oulu,0
TRX_0000327,ACC_0212,2025-09-13 10:42:51,76.14,Jewelry,Tampere,0
TRX_0000328,ACC_0416,2025-09-15 16:18:27,126.43,Jewelry,Espoo,0
TRX_0000329,ACC_0419,2025-09-27 03:17:54,41.54,Groceries,Tampere,0
TRX_0000330,ACC_0207,2025-10-06 10:30:12,76.05,Online Retail,Turku,0
TRX_0000331,ACC_0185,2025-10-08 13:03:29,55.58,Electronics,Oulu,0
TRX_0000332,ACC_0201,2025-09-22 17:23:12,26.71,Electronics,Oulu,0
TRX_0000333,ACC_0167,2025-09-13 14:27:21,123.83,Utility Bill,Vantaa,0
TRX_0000334,ACC_0363,2025-09-23 05:41:58,209.68,Travel,Turku,0
TRX_0000335,ACC_0439,2025-09-21 16:58:32,43.41,Gas Station,Oulu,0
TRX_0000336,ACC_0077,2025-09-25 06:04:38,72.09,Groceries,Tampere,0
TRX_0000337,ACC_0283,2025-09-25 07:20:30,301.45,Gas Station,Helsinki,0
TRX_0000338,ACC_0071,2025-10-06 22:45:06,117.51,Gambling,Tampere,0
TRX_0000339,ACC_0025,2025-09-30 21:44:19,122.15,Travel,Oulu,0
TRX_0000340,ACC_0330,2025-09-28 07:39:04,78.1,Electronics,Tampere,0
TRX_0000341,ACC_0206,2025-10-05 09:27:32,95.86,Groceries,Espoo,0
TRX_0000342,ACC_0192,2025-10-07 11:06:28,110.61,Gas Station,Vantaa,0
TRX_0000343,ACC_0390,2025-09-24 07:07:08,106.96,ATM Withdrawal,Vantaa,0
TRX_0000344,ACC_0305,2025-10-02 16:22:11,85.42,Subscription,Espoo,0
TRX_0000345,ACC_0360,2025-09-27 18:29:38,124.66,Subscription,Vantaa,0
TRX_0000346,ACC_0025,2025-09-17 22:35:45,277.66,Utility Bill,Vantaa,0
TRX_0000347,ACC_0461,2025-09-30 14:59:02,37.76,Online Retail,Vantaa,0
TRX_0000348,ACC_0244,2025-09-29 02:17:44,27.97,Groceries,Tampere,0
TRX_0000349,ACC_0095,2025-10-01 18:42:03,18.21,Gambling,Helsinki,0
TRX_0000350,ACC_0376,2025-09-13 01:07:43,27.1,Utility Bill,Helsinki,0
TRX_0000351,ACC_0309,2025-09-28 21:48:54,432.14,ATM Withdrawal,Oulu,0
TRX_0000352,ACC_0296,2025-09-27 04:51:13,345.0,ATM Withdrawal,Helsinki,0
TRX_0000353,ACC_0050,2025-09-13 20:21:45,72.71,Fast Food,Tampere,0
TRX_0000354,ACC_0290,2025-10-04 15:00:31,59.84,Utility Bill,Tampere,0
TRX_0000355,ACC_0341,2025-09-21 00:17:07,88.01,Gambling,Tampere,0
TRX_0000356,ACC_0156,2025-09-26 20:58:52,229.37,Fast Food,Espoo,0
TRX_0000357,ACC_0483,2025-10-06 17:07:32,42.05,Jewelry,Oulu,0
TRX_0000358,ACC_0004,2025-09-16 00:29:53,271.36,Online Retail,Oulu,0
TRX_0000359,ACC_0250,2025-09-18 21:36:11,315.06,Travel,Vantaa,0
TRX_0000360,ACC_0069,2025-09-14 17:34:29,296.43,Groceries,Oulu,0
TRX_0000361,ACC_0424,2025-10-07 17:50:37,103.28,Online Retail,Tampere,0
TRX_0000362,ACC_0012,2025-10-10 12:39:59,51.22,Subscription,Vantaa,0
TRX_0000363,ACC_0232,2025-10-09 17:57:32,31.48,Utility Bill,Tampere,0
TRX_0000364,ACC_0071,2025-09-12 09:42:25,68.91,Jewelry,Turku,0
TRX_0000365,ACC_0032,2025-09-30 22:54:16,76.3,Jewelry,Oulu,0
TRX_0000366,ACC_0086,2025-09-24 18:58:10,38.02,Subscription,Espoo,0
TRX_0000367,ACC_0078,2025-10-08 04:33:01,127.28,ATM Withdrawal,Oulu,0
TRX_0000368,ACC_0393,2025-10-02 22:34:05,300.26,ATM Withdrawal,Tampere,0
TRX_0000369,ACC_0358,2025-09-17 19:08:58,77.92,Travel,Helsinki,0
TRX_0000370,ACC_0455,2025-10-03 10:57:49,678.56,ATM Withdrawal,Helsinki,0
TRX_0000371,ACC_0099,2025-10-02 13:30:58,421.44,Groceries,Espoo,0
TRX_0000372,ACC_0363,2025-09-21 13:41:52,55.62,Jewelry,Oulu,0
TRX_0000373,ACC_0100,2025-09-25 15:15:27,140.46,Gambling,Helsinki,0
TRX_0000374,ACC_0017,2025-10-09 03:37:08,30.26,Subscription,Vantaa,0
TRX_0000375,ACC_0191,2025-09-24 10:09:25,284.37,Utility Bill,Turku,0
TRX_0000376,ACC_0194,2025-10-09 08:18:52,143.88,Online Retail,Turku,0
TRX_0000377,ACC_0185,2025-09-25 09:50:12,69.66,Fast Food,Vantaa,0
TRX_0000378,ACC_0146,2025-10-08 17:31:26,374.3,Gas Station,Oulu,0
TRX_0000379,ACC_0293,2025-09-24 01:43:06,181.38,Online Retail,Turku,0
TRX_0000380,ACC_0173,2025-09-27 01:11:24,153.79,Utility Bill,Helsinki,0
TRX_0000381,ACC_0432,2025-09-23 21:22:09,155.76,Jewelry,Espoo,0
TRX_0000382,ACC_0067,2025-09-12 16:39:09,114.58,Gas Station,Helsinki,0
TRX_0000383,ACC_0302,2025-09-17 04:07:07,18.32,Utility Bill,Espoo,0
TRX_0000384,ACC_0338,2025-09-29 21:01:13,138.02,ATM Withdrawal,Espoo,0
TRX_0000385,ACC_0109,2025-10-02 13:15:42,34.51,Electronics,Oulu,0
TRX_0000386,ACC_0419,2025-09-13 08:28:00,49.18,Subscription,Oulu,0
TRX_0000387,ACC_0116,2025-09-13 04:24:05,76.7,Gambling,Tampere,0
TRX_0000388,ACC_0196,2025-10-07 03:29:04,24.02,Travel,Oulu,0
TRX_0000389,ACC_0011,2025-09-25 21:28:26,98.46,Fast Food,Vantaa,0
TRX_0000390,ACC_0103,2025-10-05 09:29:58,105.27,ATM Withdrawal,Turku,0
TRX_0000391,ACC_0246,2025-09-21 23:08:03,87.31,Subscription,Helsinki,0
TRX_0000392,ACC_0483,2025-10-06 19:04:37,43.92,ATM Withdrawal,Espoo,0
TRX_0000393,ACC_0408,2025-09-19 14:40:34,45.85,Gambling,Espoo,0
TRX_0000394,ACC_0333,2025-09-17 20:05:25,178.05,Groceries,Vantaa,0
TRX_0000395,ACC_0421,2025-09-17 09:41:38,37.15,Jewelry,Oulu,0
TRX_0000396,ACC_0232,2025-10-05 03:07:58,103.66,Online Retail,Espoo,0
TRX_0000397,ACC_0377,2025-09-23 22:04:19,83.97,Groceries,Vantaa,0
TRX_0000398,ACC_0426,2025-10-09 10:00:54,74.19,Utility Bill,Vantaa,0
TRX_0000399,ACC_0053,2025-09-24 21:45:21,64.86,Groceries,Oulu,0
TRX_0000400,ACC_0384,2025-09-21 03:31:23,45.18,ATM Withdrawal,Tampere,0
TRX_0000401,ACC_0208,2025-09-26 11:46:18,213.18,Utility Bill,Vantaa,0
TRX_0000402,ACC_0005,2025-09-20 11:05:08,40.69,ATM Withdrawal,Oulu,0
TRX_0000403,ACC_0311,2025-09-19 01:00:48,55.31,ATM Withdrawal,Tampere,0
TRX_0000404,ACC_0165,2025-09-21 15:33:57,42.88,Utility Bill,Helsinki,0
TRX_0000405,ACC_0462,2025-09-29 20:04:40,354.18,ATM Withdrawal,Tampere,0
TRX_0000406,ACC_0213,2025-09-12 11:13:11,127.46,Gas Station,Tampere,0
TRX_0000407,ACC_0449,2025-10-03 14:30:14,91.32,Jewelry,Vantaa,0
TRX_0000408,ACC_0268,2025-09-12 04:08:00,27.05,Groceries,Vantaa,0
TRX_0000409,ACC_0081,2025-09-19 19:42:05,30.23,Groceries,Vantaa,0
TRX_0000410,ACC_0378,2025-09-17 06:53:03,89.62,Fast Food,Oulu,0
TRX_0000411,ACC_0385,2025-09-16 09:11:25,275.96,Gas Station,Tampere,0
TRX_0000412,ACC_0484,2025-09-23 14:33:56,87.76,Utility Bill,Espoo,0
TRX_0000413,ACC_0189,2025-09-20 18:44:37,202.81,Electronics,Oulu,0
TRX_0000414,ACC_0431,2025-09-20 05:03:26,327.85,Online Retail,Vantaa,0
TRX_0000415,ACC_0203,2025-09-22 08:04:14,93.19,Online Retail,Oulu,0
TRX_0000416,ACC_0228,2025-09-17 20:44:09,78.85,Utility Bill,Tampere,0
TRX_0000417,ACC_0144,2025-09-15 07:55:30,69.5,Gambling,Espoo,0
TRX_0000418,ACC_0442,2025-10-02 21:15:21,115.24,Online Retail,Espoo,0
TRX_0000419,ACC_0393,2025-09-27 21:28:36,111.98,Utility Bill,Tampere,0
TRX_0000420,ACC_0408,2025-09-26 23:56:51,89.27,Jewelry,Tampere,0
TRX_0000421,ACC_0297,2025-09-17 01:29:12,179.84,Gas Station,Vantaa,0
TRX_0000422,ACC_0151,2025-10-04 08:12:56,12.898012795984584,Gambling,Helsinki,1
TRX_0000423,ACC_0270,2025-09-30 09:21:00,143.09,Electronics,Turku,0
TRX_0000424,ACC_0434,2025-10-08 05:39:08,205.73,Electronics,Vantaa,0
TRX_0000425,ACC_0451,2025-09-22 03:49:48,45.39,Utility Bill,Helsinki,0
TRX_0000426,ACC_0470,2025-09-25 20:48:20,22.74,Online Retail,Turku,0
TRX_0000427,ACC_0011,2025-10-04 18:37:56,36.26,Gambling,Helsinki,0
TRX_0000428,ACC_0375,2025-10-11 08:38:16,91.42,Gambling,Oulu,0
TRX_0000429,ACC_0242,2025-09-12 06:54:34,23.32,Subscription,Helsinki,0
TRX_0000430,ACC_0045,2025-10-10 02:35:13,283.24,Online Retail,Tampere,0
TRX_0000431,ACC_0190,2025-10-10 00:13:11,86.24,Travel,Turku,0
TRX_0000432,ACC_0219,2025-09-20 19:59:54,40.06,Subscription,Turku,0
TRX_0000433,ACC_0296,2025-10-06 08:13:49,99.06,Utility Bill,Vantaa,0
TRX_0000434,ACC_0200,2025-09-23 09:15:43,38.67,Electronics,Espoo,0
TRX_0000435,ACC_0438,2025-10-01 06:54:42,470.52,Jewelry,Turku,0
TRX_0000436,ACC_0381,2025-10-02 19:02:57,19.8,ATM Withdrawal,Helsinki,0
TRX_0000437,ACC_0397,2025-10-04 23:55:32,54.4,Jewelry,Tampere,0
TRX_0000438,ACC_0138,2025-09-22 10:01:49,78.11,Jewelry,Vantaa,0
TRX_0000439,ACC_0437,2025-09-25 22:11:08,113.75,ATM Withdrawal,Turku,0
TRX_0000440,ACC_0266,2025-09-29 20:20:01,45.29,Travel,Vantaa,0
TRX_0000441,ACC_0297,2025-10-01 22:53:26,36.39,Gambling,Turku,0
TRX_0000442,ACC_0055,2025-09-16 11:02:45,159.71,ATM Withdrawal,Turku,0
TRX_0000443,ACC_0344,2025-10-10 03:28:52,64.7,Utility Bill,Vantaa,0
TRX_0000444,ACC_0086,2025-09-13 09:25:06,104.6,Jewelry,Espoo,0
TRX_0000445,ACC_0298,2025-09-25 18:53:08,31.94,Gas Station,Turku,0
TRX_0000446,ACC_0440,2025-10-06 12:28:48,355.31,Utility Bill,Oulu,0
TRX_0000447,ACC_0450,2025-10-10 08:48:27,96.16,Utility Bill,Vantaa,0
TRX_0000448,ACC_0138,2025-10-09 14:38:33,77.77,Utility Bill,Helsinki,0
TRX_0000449,ACC_0484,2025-10-06 03:13:24,19.16,Electronics,Oulu,0
TRX_0000450,ACC_0329,2025-09-30 05:59:21,99.33,Online Retail,Oulu,0
TRX_0000451,ACC_0420,2025-10-01 01:36:57,119.35,Subscription,Espoo,0
TRX_0000452,ACC_0465,2025-10-10 10:46:59,1670.403307905483,Electronics,Vantaa,1
TRX_0000453,ACC_0465,2025-09-11 21:10:39,78.73,Utility Bill,Oulu,0
TRX_0000454,ACC_0233,2025-09-17 10:17:32,139.37,Utility Bill,Helsinki,0
TRX_0000455,ACC_0484,2025-09-12 07:40:19,52.2,Gas Station,Helsinki,0
TRX_0000456,ACC_0471,2025-09-29 11:29:06,212.9,Subscription,Espoo,0
TRX_0000457,ACC_0130,2025-09-16 11:23:40,217.72,Jewelry,Helsinki,0
TRX_0000458,ACC_0113,2025-10-04 00:28:37,161.47,Gas Station,Tampere,0
TRX_0000459,ACC_0077,2025-09-26 04:12:41,54.93,Fast Food,Tampere,0
TRX_0000460,ACC_0346,2025-09-26 22:52:05,276.72,Electronics,Helsinki,0
TRX_0000461,ACC_0128,2025-10-07 17:44:09,79.0,Subscription,Oulu,0
TRX_0000462,ACC_0232,2025-09-17 00:41:35,64.51,Groceries,Espoo,0
TRX_0000463,ACC_0025,2025-09-27 14:48:53,116.53,Utility Bill,Vantaa,0
TRX_0000464,ACC_0170,2025-09-13 23:28:16,326.78,Fast Food,Turku,0
TRX_0000465,ACC_0117,2025-09-19 04:09:45,102.12,Gas Station,Vantaa,0
TRX_0000466,ACC_0275,2025-09-24 10:43:18,42.42,Jewelry,Turku,0
TRX_0000467,ACC_0319,2025-09-26 13:10:59,342.1,Utility Bill,Turku,0
TRX_0000468,ACC_0130,2025-10-06 21:19:04,46.1,Subscription,Espoo,0
TRX_0000469,ACC_0340,2025-10-06 03:31:33,145.32,Utility Bill,Espoo,0
TRX_0000470,ACC_0286,2025-10-03 13:35:45,47.53,Jewelry,Oulu,0
TRX_0000471,ACC_0466,2025-09-27 18:58:47,37.54,Gambling,Vantaa,0
TRX_0000472,ACC_0215,2025-09-21 08:44:11,85.24,Travel,Oulu,0
TRX_0000473,ACC_0054,2025-09-29 12:43:24,514.25,Electronics,Turku,0
TRX_0000474,ACC_0412,2025-09-22 13:42:50,341.08,Jewelry,Turku,0
TRX_0000475,ACC_0377,2025-09-15 02:39:41,108.23,Utility Bill,Turku,0
TRX_0000476,ACC_0150,2025-09-12 05:43:04,100.95,Jewelry,Helsinki,0
TRX_0000477,ACC_0067,2025-10-06 08:08:54,271.05,Utility Bill,Tampere,0
TRX_0000478,ACC_0124,2025-10-08 02:44:03,166.88,Travel,Helsinki,0
TRX_0000479,ACC_0090,2025-09-24 22:04:01,82.28,Jewelry,Tampere,0
TRX_0000480,ACC_0437,2025-09-29 21:13:57,124.9,Subscription,Helsinki,0
TRX_0000481,ACC_0407,2025-09-19 09:36:55,208.22,Electronics,Helsinki,0
TRX_0000482,ACC_0229,2025-09-29 08:52:54,142.95,Fast Food,Turku,0
TRX_0000483,ACC_0360,2025-09-16 02:38:40,138.91,Online Retail,Helsinki,0
TRX_0000484,ACC_0496,2025-09-19 19:18:05,29.52,Electronics,Tampere,0
TRX_0000485,ACC_0083,2025-09-15 06:36:39,37.1,Jewelry,Turku,0
TRX_0000486,ACC_0326,2025-09-18 10:57:06,211.16,Jewelry,Vantaa,0
TRX_0000487,ACC_0124,2025-09-17 04:32:57,59.3,Groceries,Turku,0
TRX_0000488,ACC_0102,2025-10-08 18:29:16,188.35,Travel,Turku,0
TRX_0000489,ACC_0450,2025-09-21 16:34:42,190.55,Gambling,Tampere,0
TRX_0000490,ACC_0056,2025-09-28 21:44:31,42.67,Travel,Espoo,0
TRX_0000491,ACC_0080,2025-09-12 12:36:18,21.86,Fast Food,Vantaa,0
TRX_0000492,ACC_0347,2025-09-13 07:56:36,79.19,Travel,Espoo,0
TRX_0000493,ACC_0471,2025-09-24 18:42:16,26.58,Gas Station,Vantaa,0
TRX_0000494,ACC_0174,2025-09-21 23:17:31,28.12,Online Retail,Turku,0
TRX_0000495,ACC_0065,2025-09-16 08:16:03,139.75,Utility Bill,Helsinki,0
TRX_0000496,ACC_0128,2025-09-29 16:44:14,136.73,Groceries,Espoo,0
TRX_0000497,ACC_0272,2025-09-27 15:42:24,42.0,Jewelry,Tampere,0
TRX_0000498,ACC_0158,2025-09-21 13:58:57,48.0,Groceries,Vantaa,0
TRX_0000499,ACC_0421,2025-09-30 10:07:19,136.2,Online Retail,Oulu,0
TRX_0000500,ACC_0191,2025-09-14 12:28:05,118.12,Utility Bill,Espoo,0
TRX_0000501,ACC_0493,2025-09-25 09:50:53,86.21,Online Retail,Turku,0
TRX_0000502,ACC_0121,2025-09-25 00:26:59,222.84,Gas Station,Oulu,0
TRX_0000503,ACC_0117,2025-10-06 05:46:28,62.89,Fast Food,Turku,0
TRX_0000504,ACC_0295,2025-09-24 00:39:33,76.79,Travel,Helsinki,0
TRX_0000505,ACC_0348,2025-09-21 18:08:42,48.4,Online Retail,Oulu,0
TRX_0000506,ACC_0090,2025-09-25 02:01:36,147.33,Gas Station,Helsinki,0
TRX_0000507,ACC_0311,2025-10-11 01:42:09,204.72,Subscription,Turku,0
TRX_0000508,ACC_0276,2025-09-16 11:45:22,46.53,Online Retail,Tampere,0
TRX_0000509,ACC_0306,2025-10-03 06:38:09,32.93,Gambling,Turku,0
TRX_0000510,ACC_0028,2025-09-16 17:53:10,726.53,Subscription,Espoo,0
TRX_0000511,ACC_0322,2025-09-26 13:49:16,103.88,Electronics,Tampere,0
TRX_0000512,ACC_0093,2025-10-11 06:13:07,173.18,Online Retail,Turku,0
TRX_0000513,ACC_0500,2025-09-18 07:18:34,69.85,Gas Station,Vantaa,0
TRX_0000514,ACC_0227,2025-10-07 14:29:06,85.17,Gas Station,Tampere,0
TRX_0000515,ACC_0085,2025-09-15 19:39:43,240.0,Online Retail,Oulu,0
TRX_0000516,ACC_0032,2025-09-16 03:56:01,20.03,Subscription,Espoo,0
TRX_0000517,ACC_0130,2025-09-14 09:29:23,305.52,Gas Station,Espoo,0
TRX_0000518,ACC_0249,2025-09-27 09:03:01,84.0,Fast Food,Espoo,0
TRX_0000519,ACC_0278,2025-09-21 09:07:34,238.39,Groceries,Espoo,0
TRX_0000520,ACC_0021,2025-10-01 20:36:21,335.16,Electronics,Turku,0
TRX_0000521,ACC_0337,2025-09-12 01:58:51,20.76,Travel,Helsinki,0
TRX_0000522,ACC_0464,2025-10-02 04:47:56,52.88,Fast Food,Turku,0
TRX_0000523,ACC_0448,2025-10-05 08:00:24,175.59,Online Retail,Oulu,0
TRX_0000524,ACC_0049,2025-10-04 22:55:05,182.15,Subscription,Espoo,0
TRX_0000525,ACC_0300,2025-09-18 03:17:43,119.37,ATM Withdrawal,Turku,0
TRX_0000526,ACC_0373,2025-09-19 19:48:31,84.41,Fast Food,Vantaa,0
TRX_0000527,ACC_0402,2025-10-07 06:46:34,60.21,Gambling,Oulu,0
TRX_0000528,ACC_0476,2025-09-26 18:21:41,247.73,Travel,Vantaa,0
TRX_0000529,ACC_0349,2025-09-14 01:21:23,86.86,Utility Bill,Turku,0
TRX_0000530,ACC_0112,2025-09-26 12:22:15,151.41,Utility Bill,Helsinki,0
TRX_0000531,ACC_0317,2025-09-18 01:54:08,78.61,Online Retail,Espoo,0
TRX_0000532,ACC_0478,2025-09-13 01:23:25,141.35,Gas Station,Oulu,0
TRX_0000533,ACC_0295,2025-09-25 19:58:32,197.6,Groceries,Vantaa,0
TRX_0000534,ACC_0019,2025-09-17 13:39:20,109.18,ATM Withdrawal,Vantaa,0
TRX_0000535,ACC_0302,2025-09-29 04:28:09,148.61,Utility Bill,Oulu,0
TRX_0000536,ACC_0399,2025-09-17 23:24:11,103.42,ATM Withdrawal,Tampere,0
TRX_0000537,ACC_0207,2025-09-22 00:57:05,31.4,ATM Withdrawal,Helsinki,0
TRX_0000538,ACC_0279,2025-09-21 04:18:14,41.9,Gambling,Oulu,0
TRX_0000539,ACC_0414,2025-10-11 02:59:15,15.96,Groceries,Tampere,0
TRX_0000540,ACC_0139,2025-09-27 17:00:47,412.43,Jewelry,Vantaa,0
TRX_0000541,ACC_0398,2025-09-24 14:29:37,389.22,Online Retail,Espoo,0
TRX_0000542,ACC_0380,2025-09-19 11:49:53,97.02,Online Retail,Espoo,0
TRX_0000543,ACC_0310,2025-09-20 05:14:47,253.98,Gambling,Vantaa,0
TRX_0000544,ACC_0026,2025-10-05 02:41:58,6737.601171047502,Electronics,Helsinki,1
TRX_0000545,ACC_0251,2025-10-07 06:25:29,158.45,Gambling,Helsinki,0
TRX_0000546,ACC_0140,2025-09-21 11:06:19,112.34,Jewelry,Oulu,0
TRX_0000547,ACC_0332,2025-10-08 12:38:11,154.97,Subscription,Turku,0
TRX_0000548,ACC_0181,2025-09-23 13:36:09,49.15,Jewelry,Turku,0
TRX_0000549,ACC_0310,2025-09-17 11:04:54,258.03,Fast Food,Tampere,0
TRX_0000550,ACC_0306,2025-10-08 16:53:55,110.31,Subscription,Vantaa,0
TRX_0000551,ACC_0093,2025-09-24 13:56:16,115.86,Travel,Oulu,0
TRX_0000552,ACC_0053,2025-10-01 21:50:23,239.47,ATM Withdrawal,Vantaa,0
TRX_0000553,ACC_0360,2025-09-20 10:33:56,287.1,Subscription,Tampere,0
TRX_0000554,ACC_0414,2025-09-14 08:10:39,44.11,Gas Station,Vantaa,0
TRX_0000555,ACC_0207,2025-09-25 11:12:35,79.7,Fast Food,Espoo,0
TRX_0000556,ACC_0224,2025-09-26 10:40:48,23.16,Jewelry,Tampere,0
TRX_0000557,ACC_0470,2025-10-04 21:34:18,212.09,Groceries,Helsinki,0
TRX_0000558,ACC_0099,2025-10-08 04:54:59,43.77,ATM Withdrawal,Oulu,0
TRX_0000559,ACC_0472,2025-09-19 03:31:49,50.93,Electronics,Espoo,0
TRX_0000560,ACC_0271,2025-09-15 10:31:25,46.93,Online Retail,Helsinki,0
TRX_0000561,ACC_0433,2025-09-12 03:57:57,72.78,ATM Withdrawal,Oulu,0
TRX_0000562,ACC_0170,2025-10-03 10:57:27,61.13,Groceries,Tampere,0
TRX_0000563,ACC_0441,2025-10-10 21:22:37,111.37,Groceries,Espoo,0
TRX_0000564,ACC_0364,2025-10-04 06:38:30,23.18,Utility Bill,Helsinki,0
TRX_0000565,ACC_0357,2025-09-20 09:15:53,361.08,Subscription,Oulu,0
TRX_0000566,ACC_0406,2025-10-05 14:55:29,30.03,Online Retail,Vantaa,0
TRX_0000567,ACC_0191,2025-09-30 09:41:06,214.95,Utility Bill,Espoo,0
TRX_0000568,ACC_0489,2025-10-02 23:31:59,80.76,Utility Bill,Tampere,0
TRX_0000569,ACC_0109,2025-09-13 19:47:51,31.76,Gas Station,Tampere,0
TRX_0000570,ACC_0104,2025-09-15 10:30:41,126.54,Gambling,Helsinki,0
TRX_0000571,ACC_0453,2025-09-19 13:40:13,329.39,Subscription,Vantaa,0
TRX_0000572,ACC_0275,2025-09-15 13:24:07,23.93,Travel,Vantaa,0
TRX_0000573,ACC_0469,2025-09-15 20:46:37,142.1,Gambling,Tampere,0
TRX_0000574,ACC_0265,2025-10-01 01:16:42,217.8,Electronics,Espoo,0
TRX_0000575,ACC_0134,2025-09-25 19:47:27,197.52,ATM Withdrawal,Helsinki,0
TRX_0000576,ACC_0015,2025-09-13 19:03:42,175.24,Travel,Tampere,0
TRX_0000577,ACC_0099,2025-09-19 15:11:52,142.42,Electronics,Espoo,0
TRX_0000578,ACC_0308,2025-10-04 08:38:06,238.8,Electronics,Espoo,0
TRX_0000579,ACC_0274,2025-09-14 16:26:03,43.63,Online Retail,Espoo,0
TRX_0000580,ACC_0180,2025-09-11 22:44:12,37.3,Gambling,Turku,0
TRX_0000581,ACC_0155,2025-09-20 08:53:17,72.62,Jewelry,Turku,0
TRX_0000582,ACC_0010,2025-09-15 00:55:44,104.64,Utility Bill,Turku,0
TRX_0000583,ACC_0401,2025-10-09 19:55:06,101.91,Gambling,Oulu,0
TRX_0000584,ACC_0407,2025-10-09 21:09:36,25.06,ATM Withdrawal,Helsinki,0
TRX_0000585,ACC_0170,2025-09-24 15:53:25,44.32,Gas Station,Oulu,0
TRX_0000586,ACC_0259,2025-10-06 06:45:04,35.68,Groceries,Oulu,0
TRX_0000587,ACC_0125,2025-09-28 15:36:19,65.03,Gas Station,Tampere,0
TRX_0000588,ACC_0047,2025-09-30 03:08:11,118.5,Subscription,Tampere,0
TRX_0000589,ACC_0472,2025-09-24 10:57:28,125.97,Groceries,Turku,0
TRX_0000590,ACC_0153,2025-09-26 13:00:55,166.13,Subscription,Vantaa,0
TRX_0000591,ACC_0471,2025-09-17 13:36:55,204.17,Jewelry,Helsinki,0
TRX_0000592,ACC_0371,2025-09-29 04:11:05,306.71,Gas Station,Espoo,0
TRX_0000593,ACC_0305,2025-10-02 18:18:23,17.77,Electronics,Turku,0
TRX_0000594,ACC_0091,2025-10-01 11:13:06,34.63,Electronics,Tampere,0
TRX_0000595,ACC_0406,2025-09-15 15:35:34,89.47,Travel,Helsinki,0
TRX_0000596,ACC_0367,2025-09-17 09:22:56,136.48,Fast Food,Vantaa,0
TRX_0000597,ACC_0379,2025-09-27 11:15:27,42.69,Travel,Oulu,0
TRX_0000598,ACC_0241,2025-09-28 08:00:13,90.97,Travel,Espoo,0
TRX_0000599,ACC_0442,2025-09-25 18:37:11,44.79,Fast Food,Tampere,0
TRX_0000600,ACC_0268,2025-09-24 05:26:24,32.61,ATM Withdrawal,Espoo,0
TRX_0000601,ACC_0172,2025-10-05 12:36:25,143.49,Subscription,Vantaa,0
TRX_0000602,ACC_0492,2025-09-19 04:44:58,77.26,Fast Food,Helsinki,0
TRX_0000603,ACC_0265,2025-10-05 11:27:24,45.48,Gas Station,Espoo,0
TRX_0000604,ACC_0268,2025-09-12 14:10:09,79.21,Gambling,Tampere,0
TRX_0000605,ACC_0123,2025-10-05 20:42:59,166.45,Jewelry,Oulu,0
TRX_0000606,ACC_0395,2025-09-18 07:10:51,202.69,Gambling,Espoo,0
TRX_0000607,ACC_0309,2025-09-25 11:17:22,76.45,Electronics,Vantaa,0
TRX_0000608,ACC_0225,2025-09-14 11:37:31,67.62,Gambling,Vantaa,0
TRX_0000609,ACC_0184,2025-10-07 03:53:46,295.35,Online Retail,Oulu,0
TRX_0000610,ACC_0083,2025-09-30 08:24:46,34.99,Jewelry,Turku,0
TRX_0000611,ACC_0418,2025-09-19 06:53:26,53.24,Electronics,Turku,0
TRX_0000612,ACC_0474,2025-10-07 03:41:39,21.32,Gas Station,Turku,0
TRX_0000613,ACC_0093,2025-09-25 15:10:57,129.78,Fast Food,Vantaa,0
TRX_0000614,ACC_0021,2025-09-21 14:58:59,71.16,Jewelry,Oulu,0
TRX_0000615,ACC_0114,2025-09-24 05:09:40,211.46,Gambling,Oulu,0
TRX_0000616,ACC_0286,2025-10-08 19:47:53,71.12,Online Retail,Helsinki,0
TRX_0000617,ACC_0271,2025-09-18 15:58:57,17.21,Jewelry,Tampere,0
TRX_0000618,ACC_0137,2025-10-07 18:07:51,65.68,Fast Food,Espoo,0
